compas_screening_date,S1,age,S2,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,decile_score_1,score_text,screening_date,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count_2,start,end,event,Class
20130529,1,43,0,0,1,0,0,1,0,2.0141E+11,2.0141E+11,20090813,1385,1,0,4,0,1,1,20130529,1,1,20130529,20141011,20141011,1,0,1038,0,inlier
20130131,0,23,0,0,4,0,0,0,-1,2.01301E+11,2.01302E+11,20130130,1,1,1,4,1,4,1,20130131,4,1,20130131,20140707,20140722,0,1,522,0,inlier
20130709,1,56,2,0,2,0,0,13,-13,2.01306E+11,2.01307E+11,20130425,13,0,0,5,0,2,1,20130709,1,1,20130709,20130626,20130703,13,0,997,0,inlier
20131211,0,52,2,0,1,0,0,0,-6,2.01312E+11,2.01312E+11,20131205,6,0,0,5,0,1,1,20131211,1,1,20131211,20131205,20131206,0,0,842,0,inlier
20130327,1,56,0,0,2,0,0,0,-1,2.01303E+11,2.01304E+11,20130326,1,0,0,5,0,2,1,20130327,1,1,20130327,20130326,20130402,0,6,1101,0,inlier
20140213,0,37,0,0,1,0,0,0,-1,2.01402E+11,2.01402E+11,20140212,1,1,0,5,0,1,1,20140213,1,1,20140213,20140212,20140213,0,0,778,0,inlier
20130930,0,50,2,0,1,0,0,0,0,2.01309E+11,2.0131E+11,20130929,1,1,0,5,0,1,1,20130930,1,1,20130930,20130930,20131002,0,2,914,0,inlier
20130112,1,30,2,0,2,0,0,1,-1,2.01301E+11,2.01302E+11,20130111,1,1,0,4,0,2,1,20130112,2,1,20130112,20130111,20130215,1,34,1175,0,inlier
20130225,1,29,1,0,1,0,0,0,-1,2.01302E+11,2.01302E+11,20130224,1,0,0,4,0,1,1,20130225,2,1,20130225,20130224,20130225,0,0,1131,0,inlier
20130331,1,24,2,0,2,0,0,0,-1,2.01303E+11,2.01303E+11,20130330,1,0,0,4,0,2,1,20130331,3,1,20130331,20130330,20130331,0,0,1097,0,inlier
20130115,0,27,2,0,3,0,0,3,-1,2.01309E+11,2.01309E+11,20121227,19,0,0,2,0,3,1,20130115,3,1,20130115,20140312,20140417,3,0,1172,0,inlier
20131002,0,24,2,0,4,0,0,0,-2,2.01309E+11,2.0131E+11,20130930,2,0,0,2,0,4,1,20131002,5,2,20131002,20130930,20131001,0,0,912,0,inlier
20131107,0,74,0,0,1,0,0,0,-1,2.01311E+11,2.01311E+11,20131106,1,0,0,2,0,1,1,20131107,1,1,20131107,20131106,20131107,0,0,876,0,inlier
20131026,1,29,2,0,2,0,0,5,0,2.0131E+11,2.0131E+11,20131026,0,0,0,5,0,2,1,20131026,3,1,20131026,20131026,20131026,5,0,888,0,inlier
20131120,0,35,0,0,3,0,0,5,-1,2.01311E+11,2.01311E+11,20131119,1,0,0,4,0,3,1,20131120,3,1,20131120,20131119,20131120,5,0,863,0,inlier
20131206,1,36,2,0,2,0,0,1,-1,2.01312E+11,2.01312E+11,20131023,0,0,0,5,0,2,1,20131206,1,1,20131206,20131205,20131206,1,0,847,0,inlier
20130110,1,26,2,0,4,0,0,2,0,2.01301E+11,2.01301E+11,20130109,1,0,0,2,0,4,1,20130110,7,2,20130110,20150501,20150528,2,2,841,0,inlier
20130106,1,28,0,0,5,0,0,1,0,2.01301E+11,2.01301E+11,20090807,1248,1,0,2,0,5,2,20130106,5,2,20130106,20150501,20150528,1,0,1181,0,inlier
20140122,0,26,0,0,5,0,0,1,-1,2.01401E+11,2.01401E+11,20090807,1,0,0,2,0,5,2,20140122,4,1,20140122,20140121,20140122,1,0,800,0,inlier
20130425,1,28,2,0,3,0,0,0,-1,2.01304E+11,2.01304E+11,20130424,1,0,0,5,0,3,1,20130425,2,1,20130425,20140122,20140129,0,1,272,0,inlier
20140121,0,35,3,0,2,0,0,0,-1,2.01401E+11,2.01401E+11,20140120,1,1,0,4,0,2,1,20140121,1,1,20140121,20140120,20140121,0,0,801,0,inlier
20140302,0,23,0,0,2,0,0,0,-1,2.01403E+11,2.01403E+11,20140301,1,1,0,4,0,2,1,20140302,3,1,20140302,20140301,20140302,0,0,761,0,inlier
20130923,0,23,3,0,4,1,0,2,-1,2.01309E+11,2.01309E+11,20130922,1,1,0,5,0,4,1,20130923,6,2,20130923,20130922,20130923,2,0,921,0,inlier
20130920,0,33,0,0,7,0,0,5,-1,2.01309E+11,2.01403E+11,20130919,1,0,0,5,0,7,2,20130920,5,2,20130920,20160324,20200101,5,186,916,0,inlier
20130515,1,59,2,0,1,0,0,3,-3,2.01305E+11,2.01305E+11,20130511,4,1,0,4,0,1,1,20130515,1,1,20130515,20130512,20130514,3,0,1052,0,inlier
20130320,1,36,2,0,1,0,0,0,0,2.01309E+11,2.01309E+11,20130923,0,1,1,5,0,1,1,20130320,1,1,20130320,20130216,20130319,0,0,992,1,inlier
20140327,1,38,5,0,1,0,0,2,-1,2.01403E+11,2.01403E+11,20140326,1,0,0,2,0,1,1,20140327,1,1,20140327,20140326,20140327,2,0,736,0,inlier
20131125,1,28,3,0,8,0,0,2,-1,2.01311E+11,2.01311E+11,20131124,1,0,0,5,0,8,0,20131125,6,2,20131125,20131124,20131127,2,2,858,0,inlier
20131224,1,40,2,0,4,0,0,1,-1,2.01312E+11,2.01312E+11,20131223,1,1,0,4,0,4,1,20131224,3,1,20131224,20131223,20131225,1,1,829,0,inlier
20130103,1,24,0,0,6,1,2,2,561,2.01407E+11,2.01407E+11,20111206,394,1,0,1,0,6,2,20130103,7,2,20130103,20140718,20140718,2,0,561,0,inlier
20131221,0,26,0,0,4,0,0,0,-1,2.01312E+11,2.01312E+11,20131220,1,0,0,1,0,4,1,20131221,4,1,20131221,20150910,20150910,0,0,628,0,inlier
20130815,1,59,0,0,6,0,0,5,-1,2.01312E+11,2.01312E+11,20080928,1782,1,0,1,0,6,2,20130815,4,1,20130815,19970717,20001011,5,0,960,0,inlier
20131202,0,54,0,0,4,0,0,6,-1,2.01312E+11,2.01312E+11,20131201,1,0,0,5,0,4,1,20131202,1,1,20131202,20131201,20131202,6,0,851,0,inlier
20130522,1,34,2,0,3,0,0,0,-1,2.01305E+11,2.01305E+11,20130521,1,0,1,4,1,3,1,20130522,2,1,20130522,20150702,20150709,0,0,771,0,inlier
20130308,1,47,2,0,4,0,0,2,-7,2.01303E+11,2.01303E+11,20130301,7,0,0,5,0,4,1,20130308,1,1,20130308,20130913,20130920,2,0,189,0,inlier
20130911,1,25,2,0,3,0,0,1,-23,2.01308E+11,2.01308E+11,20130114,24,0,0,4,0,3,1,20130911,3,1,20130911,20130819,20130819,1,0,933,0,inlier
20130208,1,36,2,0,2,0,0,1,-1,2.01302E+11,2.01302E+11,20130826,1,0,1,4,1,2,1,20130208,3,1,20130208,20150225,20150428,1,0,747,1,inlier
20130306,1,77,2,0,1,0,0,3,-1,2.01302E+11,2.01302E+11,20130826,1738,0,0,2,0,1,1,20130306,1,1,20130306,20150225,20150428,3,0,1122,0,inlier
20130318,1,49,2,0,1,0,0,0,0,2.01303E+11,2.01303E+11,20130317,1,1,0,2,0,1,1,20130318,1,1,20130318,20130318,20130318,0,0,1110,0,inlier
20130405,1,31,0,0,7,0,0,0,-1,2.01304E+11,2.01304E+11,20130404,1,0,0,2,0,7,2,20130405,4,1,20130405,20141120,20150320,0,0,594,0,inlier
20140311,1,30,2,0,3,0,1,1,-1,2.01403E+11,2.01403E+11,20140310,1,0,0,2,0,3,1,20140311,3,1,20140311,20140828,20140829,1,0,170,0,inlier
20131207,1,21,0,0,4,0,0,0,-1,2.01312E+11,2.01312E+11,20131206,1,0,0,5,0,4,1,20131207,6,2,20131207,20131206,20131207,0,0,846,0,inlier
20140224,0,65,0,0,1,0,0,0,-1,2.01402E+11,2.01402E+11,20140223,1,0,0,4,0,1,1,20140224,1,1,20140224,20140223,20140224,0,0,767,0,inlier
20140206,0,59,2,0,1,0,0,0,-1,2.01402E+11,2.01402E+11,20140205,1,1,0,4,0,1,1,20140206,1,1,20140206,20140205,20140205,0,0,785,0,inlier
20131118,1,59,0,0,1,0,0,0,-1,2.01311E+11,2.01311E+11,20131117,1,1,0,4,0,1,1,20131118,1,1,20131118,20131117,20131119,0,1,865,0,inlier
20130315,1,24,0,0,7,0,0,0,-1,2.01303E+11,2.01303E+11,20130314,1,1,0,4,0,7,2,20130315,7,2,20130315,20130314,20130317,0,2,1113,0,inlier
20130220,1,40,0,0,1,0,0,0,0,2.01302E+11,2.01302E+11,20130219,1,0,0,4,0,1,1,20130220,1,1,20130220,20130220,20130221,0,1,1136,0,inlier
20140224,1,52,0,0,1,0,0,1,-1,2.01402E+11,2.01402E+11,20140223,1,0,0,4,0,1,1,20140224,1,1,20140224,20140223,20140224,1,0,767,0,inlier
20130723,0,22,0,0,8,0,0,0,-6,2.01307E+11,2.01307E+11,20130717,6,0,0,5,0,8,0,20130723,8,0,20130723,20140117,20140118,0,0,178,0,inlier
20130201,1,43,0,0,5,0,0,0,-1,2.01301E+11,2.01302E+11,20130131,1,0,0,5,0,5,2,20130201,3,1,20130201,20130131,20130203,0,2,1155,0,inlier
20131004,1,55,0,0,1,0,0,0,-1,2.0131E+11,2.0131E+11,20131003,1,0,0,2,0,1,1,20131004,1,1,20131004,20140115,20140221,0,0,103,0,inlier
20131214,1,26,0,0,2,0,0,2,-1,2.01312E+11,2.01312E+11,20131213,1,0,1,2,0,2,1,20131214,3,1,20131214,20150612,20150623,2,8,545,0,inlier
20131122,1,23,2,0,2,0,1,1,-1,2.01311E+11,2.01311E+11,20131121,1,1,0,2,0,2,1,20131122,3,1,20131122,20131121,20131122,1,0,861,0,inlier
20130526,0,47,5,0,1,0,0,0,-1,2.01305E+11,2.01305E+11,20130525,1,0,0,2,0,1,1,20130526,1,1,20130526,20130525,20130528,0,2,1041,0,inlier
20130526,1,26,0,0,2,0,0,0,-1,2.01305E+11,2.01305E+11,20130525,1,0,0,2,0,2,1,20130526,3,1,20130526,20130525,20130527,0,1,1041,0,inlier
20140127,1,41,3,0,1,0,0,1,-38,2.01312E+11,2.01401E+11,20100504,1364,1,0,2,0,1,1,20140127,1,1,20140127,20150126,20150317,1,0,364,0,inlier
20130614,1,30,2,0,4,0,0,3,225,2.01401E+11,2.01404E+11,20121229,167,0,0,5,0,4,1,20130614,3,1,20130614,20140125,20140405,3,0,225,0,inlier
20131231,1,21,2,0,3,0,1,0,-1,2.01312E+11,2.01312E+11,20131230,1,1,0,4,0,3,1,20131231,5,2,20131231,20131230,20131231,0,0,822,0,inlier
20130224,0,32,2,0,1,0,1,0,-1,2.01302E+11,2.01302E+11,20130222,2,1,0,4,0,1,1,20130224,1,1,20130224,20130223,20130224,0,0,1132,0,inlier
20131010,1,51,0,0,1,0,0,3,0,2.0131E+11,2.0131E+11,20131010,0,0,0,5,0,1,1,20131010,1,1,20131010,20131010,20131010,3,0,904,0,inlier
20140214,1,35,2,0,3,0,0,2,-1,2.01402E+11,2.01402E+11,20140213,1,0,0,2,0,3,1,20140214,2,1,20140214,20140213,20140214,2,0,777,0,inlier
20130906,0,37,0,0,1,0,0,3,-1,2.01309E+11,2.0131E+11,20140213,1,0,0,2,0,1,1,20130906,1,1,20130906,20130905,20131004,3,28,938,0,inlier
20130201,0,33,0,0,4,0,0,3,-1,2.01301E+11,2.01302E+11,20130131,1,1,0,2,0,4,1,20130201,3,1,20130201,20130131,20130202,3,1,1155,0,inlier
20140106,0,30,2,0,6,0,0,4,-1,2.01401E+11,2.01402E+11,20140922,1,0,0,5,0,6,2,20140106,5,2,20140106,20140105,20140204,4,29,816,0,inlier
20131030,0,42,0,0,1,0,0,1,-10,2.0131E+11,2.0131E+11,20140911,10,0,0,2,0,1,1,20131030,1,1,20131030,20131020,20131020,1,0,884,0,inlier
20140302,1,21,0,0,7,0,0,0,0,2.01403E+11,2.01403E+11,20140302,0,0,0,2,0,7,2,20140302,8,0,20140302,20140302,20140305,0,3,761,0,inlier
20131230,1,24,2,0,2,0,0,0,0,2.01312E+11,2.01312E+11,20131230,0,0,0,5,0,2,1,20131230,3,1,20131230,20131230,20131230,0,0,823,0,inlier
20130422,1,41,0,0,1,0,0,0,-1,2.01304E+11,2.01304E+11,20130421,1,0,0,5,0,1,1,20130422,1,1,20130422,20130421,20130422,0,0,1075,0,inlier
20131003,1,39,0,0,4,0,0,1,-1,2.0131E+11,2.0131E+11,20131002,1,0,0,5,0,4,1,20131003,2,1,20131003,20131002,20131003,1,0,911,0,inlier
20130125,0,24,0,0,8,0,0,3,-1,2.01301E+11,2.01301E+11,20130123,2,0,0,5,0,8,0,20130125,10,0,20130125,20130322,20130326,3,0,56,0,inlier
20130530,0,24,0,0,4,0,0,1,-23,2.01305E+11,2.01305E+11,20130507,23,0,0,5,0,4,1,20130530,4,1,20130530,20140711,20140822,1,0,407,0,inlier
20130822,1,39,0,0,10,0,0,35,-45,2.01307E+11,2.01307E+11,20130227,45,0,0,1,0,10,0,20130822,8,0,20130822,20131008,20131022,35,0,47,0,inlier
20130109,1,44,0,0,5,0,0,0,-1,2.01301E+11,2.01302E+11,20130108,1,1,0,2,0,5,2,20130109,4,1,20130109,20130108,20130211,0,33,1178,0,inlier
20131210,1,42,2,0,4,0,0,0,-1,2.01312E+11,2.01312E+11,20131209,1,0,0,2,0,4,1,20131210,1,1,20131210,20131209,20131210,0,0,843,0,inlier
20140210,1,45,2,0,1,0,0,1,-2,2.01402E+11,2.01402E+11,20140208,2,1,0,2,0,1,1,20140210,1,1,20140210,20140208,20140209,1,0,781,0,inlier
20130220,0,28,2,0,9,0,0,7,606,2.0141E+11,2.01503E+11,20130516,244,0,0,4,0,9,0,20130220,6,2,20130220,20141019,20150313,7,0,606,0,inlier
20131212,1,33,2,0,2,0,0,0,-1,2.01312E+11,2.01312E+11,20131211,1,0,0,4,0,2,1,20131212,1,1,20131212,20131211,20131216,0,4,841,0,inlier
20130415,1,25,2,0,3,0,0,0,-1,2.01304E+11,2.01304E+11,20130414,1,1,0,4,0,3,1,20130415,4,1,20130415,20130414,20130417,0,2,1082,0,inlier
20130531,1,32,0,0,4,1,0,5,-10,2.01305E+11,2.01305E+11,20130414,10,0,0,4,0,4,1,20130531,2,1,20130531,20130521,20130530,5,0,1036,0,inlier
20130510,1,23,0,0,7,0,0,0,-1,2.01305E+11,2.01305E+11,20130509,1,0,0,4,0,7,2,20130510,5,2,20130510,20130509,20130513,0,3,1057,0,inlier
20130107,1,39,2,0,5,0,0,0,-1,2.01301E+11,2.01301E+11,20130106,1,1,0,4,0,5,2,20130107,2,1,20130107,20130106,20130108,0,1,1180,0,inlier
20131206,0,35,2,0,7,0,0,4,-1,2.01312E+11,2.01312E+11,20131205,1,1,0,2,0,7,2,20131206,2,1,20131206,20131205,20131207,4,1,847,0,inlier
20131025,1,23,0,0,5,0,0,1,-58,2.01308E+11,2.01308E+11,20130828,58,0,0,2,0,5,2,20131025,6,2,20131025,20140219,20140308,1,0,117,0,inlier
20130829,0,38,0,0,1,0,0,0,0,2.01308E+11,2.01308E+11,20130829,0,1,0,2,0,1,1,20130829,1,1,20130829,20130829,20130830,0,1,946,0,inlier
20130325,1,30,0,0,2,0,0,4,-10,2.01303E+11,2.01303E+11,20130829,10,0,0,2,0,2,1,20130325,2,1,20130325,20130315,20130322,4,0,1103,0,inlier
20131217,1,30,2,0,5,0,0,1,-1,2.01312E+11,2.01401E+11,20131216,1,0,0,2,0,5,2,20131217,2,1,20131217,20150113,20150121,1,28,392,0,inlier
20130213,0,30,2,0,8,0,0,0,0,2.01302E+11,2.01302E+11,20130213,0,1,0,2,0,8,0,20130213,5,2,20130213,20130213,20130213,0,0,1143,0,inlier
20130502,1,31,0,0,2,0,0,2,-1,2.01305E+11,2.01305E+11,20130501,1,0,1,5,0,2,1,20130502,2,1,20130502,20140719,20140719,2,1,443,0,inlier
20130107,0,41,2,0,2,0,0,1,-1,2.01305E+11,2.01305E+11,20121203,35,1,0,4,0,2,1,20130107,1,1,20130107,20140719,20140719,1,0,1180,0,inlier
20131015,1,34,5,0,2,0,0,0,-1,2.0131E+11,2.01401E+11,20131014,1,0,0,4,0,2,1,20131015,2,1,20131015,20131014,20140130,0,107,899,0,inlier
20130804,0,25,0,0,5,0,0,0,-1,2.01308E+11,2.01309E+11,20130803,1,1,0,4,0,5,2,20130804,4,1,20130804,20130803,20130916,0,43,971,0,inlier
20130219,0,26,2,0,6,0,0,1,-13,2.01302E+11,2.01302E+11,20130206,13,0,0,4,0,6,2,20130219,4,1,20130219,20130206,20130215,1,0,1137,0,inlier
20130325,0,37,0,0,1,0,0,0,-1,2.01303E+11,2.01303E+11,20130324,1,1,0,5,0,1,1,20130325,1,1,20130325,20130324,20130325,0,0,1103,0,inlier
20131227,1,34,2,0,5,0,1,3,-1,2.01312E+11,2.01312E+11,20131226,1,1,0,5,0,5,2,20131227,5,2,20131227,20131226,20131227,3,0,826,0,inlier
20131013,0,38,3,0,2,0,0,0,-1,2.0131E+11,2.01311E+11,20131012,1,0,0,4,0,2,1,20131013,1,1,20131013,20131012,20131106,0,24,901,0,inlier
20140216,0,31,0,0,6,0,0,0,-1,2.01402E+11,2.01402E+11,20140215,1,1,0,4,0,6,2,20140216,5,2,20140216,20140215,20140217,0,1,775,0,inlier
20130410,0,29,2,0,2,0,0,0,0,2.01304E+11,2.01304E+11,20130409,1,1,0,4,0,2,1,20130410,2,1,20130410,20130410,20130410,0,0,1087,0,inlier
20130201,1,22,0,0,4,0,0,0,-1,2.01301E+11,2.01302E+11,20130131,1,0,0,4,0,4,1,20130201,6,2,20130201,20151026,20151027,0,0,997,0,inlier
20140324,0,51,3,0,1,0,0,0,-3,2.01403E+11,2.01403E+11,20140321,3,1,0,4,0,1,1,20140324,1,1,20140324,20140321,20140322,0,0,739,0,inlier
20131010,1,21,0,0,4,0,0,1,-1,2.0131E+11,2.0131E+11,20131009,1,1,0,2,0,4,1,20131010,6,2,20131010,20131009,20131010,1,0,904,0,inlier
20130916,1,23,5,0,3,0,0,0,-1,2.01309E+11,2.01309E+11,20130915,1,1,0,5,0,3,1,20130916,4,1,20130916,20130915,20130916,0,0,928,0,inlier
20131025,0,24,2,0,10,0,0,0,-1,2.0131E+11,2.0131E+11,20131023,2,1,0,5,0,10,0,20131025,6,2,20131025,20140213,20140221,0,0,111,0,inlier
20130807,0,23,3,0,4,0,0,0,-2,2.01308E+11,2.01308E+11,20130805,2,1,0,4,0,4,1,20130807,5,2,20130807,20130805,20130806,0,0,968,0,inlier
20130104,1,33,0,0,7,0,0,2,-1,2.01301E+11,2.01309E+11,20130103,1,0,0,5,0,7,2,20130104,7,2,20130104,20130103,20130919,2,258,1183,0,inlier
20140111,0,36,2,0,2,0,0,0,-1,2.01401E+11,2.01401E+11,20140110,1,1,0,5,0,2,1,20140111,1,1,20140111,20140110,20140111,0,0,811,0,inlier
20140304,1,61,3,0,1,0,0,1,-81,2.01312E+11,2.01403E+11,20131213,81,0,0,5,0,1,1,20140304,1,1,20140304,20131213,20140304,1,0,759,0,inlier
20130823,0,40,2,0,2,0,0,0,0,2.01308E+11,2.01308E+11,20130823,0,0,0,2,0,2,1,20130823,1,1,20130823,20130823,20130823,0,0,952,0,inlier
20130904,1,53,0,0,7,0,0,4,-4,2.01308E+11,2.01309E+11,20130831,4,0,0,2,0,7,2,20130904,1,1,20130904,20130831,20130902,4,0,940,0,inlier
20131028,0,28,2,0,2,0,0,0,-1,2.0131E+11,2.0131E+11,20131027,1,1,0,2,0,2,1,20131028,2,1,20131028,20131027,20131028,0,0,886,0,inlier
20131007,1,38,3,0,2,0,0,2,0,2.0131E+11,2.01311E+11,20090913,1485,1,0,2,0,2,1,20131007,1,1,20131007,20131007,20131105,2,29,907,0,inlier
20131109,1,55,2,0,3,0,0,0,-1,2.01311E+11,2.01311E+11,20131108,1,0,0,1,0,3,1,20131109,1,1,20131109,20131108,20131109,0,0,874,0,inlier
20130822,1,22,0,1,7,0,0,1,-1,2.01308E+11,2.01308E+11,20130821,1,1,0,1,0,7,2,20130822,6,2,20130822,20130821,20130823,1,1,953,0,inlier
20131120,0,34,0,0,1,0,0,1,-1,2.01311E+11,2.01311E+11,20131119,1,0,0,1,0,1,1,20131120,1,1,20131120,20131119,20131121,1,1,863,0,inlier
20130515,1,55,2,0,2,0,0,1,-17,2.01304E+11,2.01305E+11,20130428,17,1,0,1,0,2,1,20130515,3,1,20130515,20130428,20130502,1,0,1052,0,inlier
20130217,1,24,3,0,8,0,0,2,0,2.01302E+11,2.01305E+11,20130428,1,0,1,1,1,8,0,20130217,6,2,20130217,20150411,20150412,2,92,783,0,inlier
20130909,1,41,5,0,1,0,0,0,0,2.01309E+11,2.01309E+11,20130909,0,1,0,5,0,1,1,20130909,1,1,20130909,20130909,20130909,0,0,935,0,inlier
20130715,1,41,3,0,3,0,0,0,-2,2.01307E+11,2.01307E+11,20130713,2,0,0,5,0,3,1,20130715,1,1,20130715,20130713,20130714,0,0,991,0,inlier
20130206,1,61,0,0,3,0,0,12,-1,2.01302E+11,2.0131E+11,20130205,1,0,0,5,0,3,1,20130206,4,1,20130206,20130205,20131005,12,241,1150,0,inlier
20130427,1,57,0,0,1,0,0,3,0,2.01304E+11,2.01304E+11,20130427,0,0,0,5,0,1,1,20130427,1,1,20130427,20130427,20130429,3,2,1070,0,inlier
20131020,0,38,2,0,3,0,0,2,-1,2.0131E+11,2.0131E+11,20131019,1,1,0,5,0,3,1,20131020,2,1,20131020,20131019,20131020,2,0,894,0,inlier
20131119,1,23,2,0,5,0,0,3,-1,2.01311E+11,2.01311E+11,20131118,1,0,0,4,0,5,2,20131119,6,2,20131119,20131118,20131128,3,9,864,0,inlier
20131210,1,20,0,0,3,0,0,0,-1,2.01312E+11,2.01312E+11,20131209,1,0,0,4,0,3,1,20131210,5,2,20131210,20131209,20131210,0,0,843,0,inlier
20131004,1,44,2,0,8,0,0,1,-1,2.0131E+11,2.0131E+11,20131003,1,0,0,4,0,8,0,20131004,5,2,20131004,20131003,20131004,1,0,910,0,inlier
20140110,0,38,2,0,1,0,0,1,-23,2.01312E+11,2.01312E+11,20131218,23,1,0,4,0,1,1,20140110,1,1,20140110,20131218,20131220,1,0,812,0,inlier
20131227,1,32,5,0,1,0,0,0,-1,2.01312E+11,2.01312E+11,20131226,1,0,0,4,0,1,1,20131227,2,1,20131227,20140505,20140506,0,0,129,0,inlier
20131120,1,29,0,0,6,0,0,0,0,2.01311E+11,2.01311E+11,20131120,0,0,0,4,0,6,2,20131120,3,1,20131120,20131120,20131121,0,1,863,0,inlier
20131219,1,24,2,0,4,0,1,1,-23,2.01311E+11,2.01311E+11,20131126,23,0,0,6,0,4,1,20131219,4,1,20131219,20131126,20131128,1,0,834,0,inlier
20140203,1,45,5,0,1,0,0,0,0,2.01402E+11,2.01402E+11,20140203,0,1,0,6,0,1,1,20140203,1,1,20140203,20140203,20140203,0,0,788,0,inlier
20140320,1,21,0,0,9,1,0,2,-1,2.01403E+11,2.01403E+11,20140319,1,0,0,6,0,9,0,20140320,7,2,20140320,20140319,20140320,2,0,743,0,inlier
20131005,0,29,0,0,2,0,0,0,0,2.0131E+11,2.0131E+11,20131005,0,1,0,6,0,2,1,20131005,2,1,20131005,20131005,20131006,0,1,909,0,inlier
20130807,1,25,0,0,3,0,0,1,0,2.01308E+11,2.01308E+11,20130807,0,0,0,4,0,3,1,20130807,4,1,20130807,20130807,20130807,1,0,968,0,inlier
20130103,1,46,3,0,3,0,0,13,-1,2.01301E+11,2.01305E+11,20130102,1,0,0,4,0,3,1,20130103,2,1,20130103,20130102,20130524,13,141,1184,0,inlier
20131215,1,27,2,0,2,0,0,2,-1,2.01312E+11,2.01312E+11,20131214,1,0,0,6,0,2,1,20131215,3,1,20131215,20131214,20131216,2,1,838,0,inlier
20130109,1,49,0,0,2,0,0,0,-1,2.01312E+11,2.01312E+11,20131214,1,1,1,6,0,2,1,20130109,2,1,20130109,20130109,20130110,0,1,749,1,inlier
20140318,1,37,3,0,1,0,0,1,-1,2.01403E+11,2.01403E+11,20140317,1,0,0,4,0,1,1,20140318,1,1,20140318,20140317,20140319,1,1,745,0,inlier
20140131,0,28,0,0,7,0,0,4,-1,2.01401E+11,2.01402E+11,20130805,1,0,0,2,0,7,2,20140131,3,1,20140131,20140130,20140201,4,1,791,0,inlier
20130320,0,28,0,0,2,0,0,0,0,2.01303E+11,2.01303E+11,20130319,1,1,0,4,0,2,1,20130320,2,1,20130320,20130320,20130321,0,1,1108,0,inlier
20131112,1,58,2,0,2,0,0,3,-4,2.01311E+11,2.01311E+11,20131108,4,1,0,4,0,2,1,20131112,1,1,20131112,20131108,20131109,3,0,871,0,inlier
20131217,1,31,0,0,4,0,0,5,-1,2.01312E+11,2.01312E+11,20131216,1,0,1,4,0,4,1,20131217,3,1,20131217,20131216,20131218,5,1,805,1,inlier
20130324,1,33,0,0,3,0,0,0,0,2.01303E+11,2.01305E+11,20130324,0,0,0,5,0,3,1,20130324,3,1,20130324,20130324,20130503,0,40,1104,0,inlier
20140129,0,23,0,0,5,1,0,1,0,2.01401E+11,2.01401E+11,20140128,1,1,0,2,0,5,2,20140129,5,2,20140129,20140129,20140129,1,0,793,0,inlier
20130920,1,32,2,0,10,0,0,11,-1,2.01309E+11,2.01402E+11,20130919,1,0,0,2,0,10,0,20130920,9,0,20130920,20130919,20140207,11,140,924,0,inlier
20130108,1,57,0,0,2,0,0,2,-1,2.01309E+11,2.01402E+11,20130107,1,0,0,2,0,2,1,20130108,1,1,20130108,20130919,20140207,2,0,1179,0,inlier
20130407,1,22,2,0,8,0,0,0,0,2.01304E+11,2.01304E+11,20130407,0,0,0,2,0,8,0,20130407,8,0,20130407,20130407,20130408,0,1,1090,0,inlier
20130417,0,35,0,0,2,0,0,2,-1,2.01304E+11,2.01304E+11,20130415,2,0,0,2,0,2,1,20130417,1,1,20130417,20130724,20131004,2,0,98,0,inlier
20130723,1,35,3,0,1,0,0,2,-14,2.01307E+11,2.01307E+11,20130708,15,0,0,2,0,1,1,20130723,1,1,20130723,20150317,20151114,2,0,602,0,inlier
20130513,0,54,2,0,2,0,0,1,-7,2.01305E+11,2.01305E+11,20130506,7,1,0,4,0,2,1,20130513,1,1,20130513,20140516,20140516,1,0,368,0,inlier
20130811,1,29,2,0,8,0,0,0,-1,2.01308E+11,2.01311E+11,20130810,1,0,0,4,0,8,0,20130811,3,1,20130811,20130810,20131108,0,89,964,0,inlier
20130209,0,36,0,0,6,0,0,0,0,2.01302E+11,2.01302E+11,20130710,0,1,0,5,0,6,2,20130209,2,1,20130209,20130209,20130210,0,1,1147,0,inlier
20130302,1,25,0,0,5,0,0,0,0,2.01303E+11,2.01303E+11,20130301,1,0,0,1,0,5,2,20130302,5,2,20130302,20130302,20130304,0,2,1126,0,inlier
20130801,1,29,0,0,5,0,0,2,-1,2.01307E+11,2.01308E+11,20111105,635,1,0,1,0,5,2,20130801,3,1,20130801,20130731,20130801,2,0,974,0,inlier
20130926,1,62,0,0,1,0,0,4,0,2.01311E+11,2.01311E+11,20131130,371,0,0,4,0,1,1,20130926,1,1,20130926,20140117,20140308,4,0,918,0,inlier
20130110,1,39,2,0,2,0,0,0,0,2.01301E+11,2.01301E+11,20130109,1,1,0,4,0,2,1,20130110,2,1,20130110,20130110,20130110,0,0,1177,0,inlier
20140123,0,23,0,0,7,0,0,0,0,2.01401E+11,2.01401E+11,20140123,0,0,0,2,0,7,2,20140123,4,1,20140123,20140123,20140123,0,0,799,0,inlier
20131223,0,23,0,0,4,0,0,1,-1,2.01312E+11,2.01312E+11,20140123,1,0,0,2,0,4,1,20131223,4,1,20131223,20131222,20131223,1,0,830,0,inlier
